Vehicle,Origin,Destination,Time
6633,37,54,1.333333
6634,3,55,1.333333
6635,12,55,1.333333
6636,32,55,1.333333
6637,48,55,1.333333
6638,9,55,1.266667
6639,16,55,1.250000
6640,56,55,1.333333
6641,3,56,1.333333
6642,24,56,1.333333
6643,0,56,1.333333
6644,2,56,1.333333
6645,8,56,1.333333
6646,18,56,1.333333
6647,32,56,1.333333
6648,54,56,1.150000
6649,1,56,1.333333
6650,49,56,1.333333
6651,48,56,0.800000
6652,9,56,1.333333
6653,19,56,1.333333
6654,22,56,1.333333
6655,33,56,1.333333
6656,34,56,1.333333
6657,46,56,0.733333
6658,6,56,1.333333
6659,16,56,1.333333
6660,56,56,0.000000
6661,11,56,1.333333
6662,21,56,1.333333
6663,23,56,1.333333
6664,37,56,1.333333
6665,55,56,1.333333
6666,3,0,0.883333
6667,12,0,1.316667
6668,24,0,1.316667
6669,2,0,1.316667
6670,8,0,1.316667
6671,18,0,1.316667
6672,32,0,1.316667
6673,54,0,1.316667
6674,1,0,1.316667
6675,48,0,1.316667
6676,9,0,1.316667
6677,19,0,1.316667
6678,22,0,1.316667
6679,34,0,1.316667
6680,46,0,1.316667
6681,6,0,0.933333
6682,16,0,1.316667
6683,56,0,1.316667
6684,21,0,1.316667
6685,55,0,1.316667
6686,3,2,1.316667
6687,24,2,1.316667
6688,8,2,0.633333
6689,18,2,1.316667
6690,32,2,1.316667
6691,1,2,1.316667
6692,48,2,1.316667
6693,34,2,1.316667
6694,16,2,1.316667
6695,56,2,1.316667
6696,11,2,1.316667
6697,21,2,1.316667
6698,55,2,1.316667
6699,0,3,0.716667
6700,2,3,1.316667
6701,8,3,1.316667
6702,18,3,1.316667
6703,32,3,1.316667
6704,54,3,1.316667
6705,1,3,1.316667
6706,48,3,1.316667
6707,9,3,1.316667
6708,19,3,1.316667
6709,22,3,1.316667
6710,33,3,1.316667
6711,6,3,1.066667
6712,16,3,1.316667
6713,56,3,1.316667
6714,11,3,1.316667
6715,21,3,1.316667
6716,3,6,1.250000
6717,0,6,0.816667
6718,8,6,0.650000
6719,48,6,1.316667
6720,11,6,1.316667
6721,21,6,1.316667
6722,3,8,1.316667
6723,24,8,1.316667
6724,0,8,1.316667
6725,2,8,1.233333
6726,1,8,1.316667
6727,48,8,1.316667
6728,9,8,1.316667
6729,22,8,1.316667
6730,6,8,0.733333
6731,56,8,1.316667
6732,11,8,1.316667
6733,3,9,1.183333
6734,12,9,1.316667
6735,24,9,1.316667
6736,0,9,0.833333
6737,18,9,1.316667
6738,54,9,1.316667
6739,48,9,1.316667
6740,3,11,1.316667
6741,24,11,1.316667
6742,0,11,1.316667
6743,2,11,1.316667
6744,8,11,0.883333
6745,32,11,1.316667
6746,48,11,1.316667
6747,33,11,1.316667
6748,6,11,0.983333
6749,56,11,1.316667
6750,21,11,1.316667
6751,55,11,1.316667
6752,24,12,1.316667
6753,0,12,1.316667
6754,18,12,1.316667
6755,54,12,1.316667
6756,48,12,1.316667
6757,9,12,0.800000
6758,19,12,0.816667
6759,22,12,1.316667
6760,11,12,1.316667
6761,37,12,1.316667
6762,55,12,1.316667
6763,12,16,1.316667
6764,24,16,1.316667
6765,18,16,1.133333
6766,49,16,1.316667
6767,34,16,1.316667
6768,11,16,1.316667
6769,55,16,1.300000
6770,3,18,1.316667
6771,12,18,1.316667
6772,24,18,1.316667
6773,0,18,1.316667
6774,2,18,1.316667
6775,8,18,1.316667
6776,32,18,1.316667
6777,54,18,1.316667
6778,49,18,1.316667
6779,48,18,1.316667
6780,9,18,1.316667
6781,19,18,1.316667
6782,22,18,1.316667
6783,34,18,1.316667
6784,16,18,1.166667
6785,56,18,1.316667
6786,11,18,1.316667
6787,21,18,0.883333
6788,23,18,1.316667
6789,55,18,1.316667
6790,3,19,1.316667
6791,12,19,1.316667
6792,24,19,1.316667
6793,18,19,1.316667
6794,32,19,1.316667
6795,54,19,1.316667
6796,49,19,1.316667
6797,22,19,0.516667
6798,34,19,1.316667
6799,3,21,1.316667
6800,2,21,1.316667
6801,8,21,1.316667
6802,18,21,1.316667
6803,32,21,1.250000
6804,48,21,1.316667
6805,34,21,1.316667
6806,6,21,1.316667
6807,11,21,1.116667
6808,55,21,1.316667
6809,12,22,1.316667
6810,24,22,1.316667
6811,0,22,1.316667
6812,2,22,1.316667
6813,18,22,1.316667
6814,54,22,1.316667
6815,48,22,1.316667
6816,9,22,1.316667
6817,19,22,0.500000
6818,33,22,0.716667
6819,34,22,1.300000
6820,16,22,1.316667
6821,56,22,1.316667
6822,55,22,1.316667
6823,3,23,1.316667
6824,2,23,1.316667
6825,18,23,1.316667
6826,32,23,0.800000
6827,48,23,1.266667
6828,56,23,1.316667
6829,11,23,1.316667
6830,21,23,0.516667
6831,3,24,1.316667
6832,12,24,1.316667
6833,24,24,0.000000
6834,0,24,1.316667
6835,2,24,1.316667
6836,8,24,1.316667
6837,18,24,1.316667
6838,32,24,1.316667
6839,54,24,1.316667
6840,49,24,1.316667
6841,48,24,1.316667
6842,19,24,1.316667
6843,22,24,0.866667
6844,33,24,0.533333
6845,34,24,1.150000
6846,46,24,1.266667
6847,6,24,1.316667
6848,16,24,1.316667
6849,56,24,1.316667
6850,11,24,1.316667
6851,37,24,1.316667
6852,24,32,1.316667
6853,54,32,1.316667
6854,49,32,1.316667
6855,48,32,1.133333
6856,22,32,1.316667
6857,46,32,1.316667
6858,56,32,1.316667
6859,37,32,0.816667
6860,55,32,1.316667
6861,0,33,1.316667
6862,32,33,1.316667
6863,54,33,0.883333
6864,19,33,1.316667
6865,22,33,0.733333
6866,34,33,1.316667
6867,24,34,1.283333
6868,8,34,1.316667
6869,54,34,1.100000
6870,49,34,1.316667
6871,48,34,1.316667
6872,33,34,0.616667
6873,46,34,0.866667
6874,56,34,1.316667
6875,37,34,1.316667
6876,12,37,1.316667
6877,24,37,1.316667
6878,0,37,1.316667
6879,2,37,1.316667
6880,32,37,0.733333
6881,54,37,1.316667
6882,49,37,1.316667
6883,48,37,0.416667
6884,19,37,1.316667
6885,22,37,1.316667
6886,34,37,1.316667
6887,46,37,1.316667
6888,56,37,1.316667
6889,11,37,1.316667
6890,23,37,0.950000
6891,12,46,1.316667
6892,24,46,1.316667
6893,0,46,1.316667
6894,32,46,1.316667
6895,54,46,0.816667
6896,49,46,1.316667
6897,9,46,1.316667
6898,33,46,0.716667
6899,3,48,1.316667
6900,24,48,1.316667
6901,0,48,1.316667
6902,2,48,1.316667
6903,8,48,1.316667
6904,18,48,1.316667
6905,49,48,1.316667
6906,9,48,1.316667
6907,19,48,1.316667
6908,22,48,1.316667
6909,56,48,1.316667
6910,11,48,1.316667
6911,21,48,1.316667
6912,23,48,1.316667
6913,37,48,0.433333
6914,3,53,1.316667
6915,49,53,1.316667
6916,22,53,1.316667
6917,46,53,0.550000
6918,37,53,1.316667
6919,3,54,1.316667
6920,12,54,1.316667
6921,24,54,1.316667
6922,0,54,1.316667
6923,18,54,1.316667
6924,32,54,1.316667
6925,49,54,1.316667
6926,48,54,1.316667
6927,9,54,1.316667
6928,19,54,1.316667
6929,22,54,1.316667
6930,33,54,0.916667
6931,34,54,1.316667
6932,46,54,0.833333
6933,16,54,1.316667
6934,56,54,1.316667
6935,11,54,1.316667
6936,37,54,1.316667
6937,3,55,1.316667
6938,12,55,1.316667
6939,32,55,1.316667
6940,48,55,1.316667
6941,9,55,1.266667
6942,16,55,1.250000
6943,56,55,1.316667
6944,3,56,1.316667
6945,24,56,1.316667
6946,0,56,1.316667
6947,2,56,1.316667
6948,8,56,1.316667
6949,18,56,1.316667
6950,32,56,1.316667
6951,54,56,1.150000
6952,1,56,1.316667
6953,49,56,1.316667
6954,48,56,0.800000
6955,9,56,1.316667
6956,19,56,1.316667
6957,22,56,1.316667
6958,33,56,1.316667
6959,34,56,1.316667
6960,46,56,0.716667
6961,6,56,1.316667
6962,16,56,1.316667
6963,56,56,0.000000
6964,11,56,1.316667
6965,21,56,1.316667
6966,23,56,1.316667
6967,37,56,1.316667
6968,55,56,1.316667
6969,3,0,0.883333
6970,12,0,1.300000
6971,24,0,1.300000
6972,2,0,1.300000
6973,8,0,1.300000
6974,18,0,1.300000
6975,32,0,1.300000
6976,54,0,1.300000
6977,1,0,1.300000
6978,48,0,1.300000
6979,9,0,1.300000
6980,19,0,1.300000
6981,22,0,1.300000
6982,34,0,1.300000
6983,46,0,1.300000
6984,6,0,0.916667
6985,16,0,1.300000
6986,56,0,1.300000
6987,21,0,1.300000
6988,55,0,1.300000
6989,3,2,1.300000
6990,24,2,1.300000
6991,8,2,0.650000
6992,18,2,1.300000
6993,32,2,1.300000
6994,1,2,1.300000
6995,48,2,1.300000
6996,34,2,1.300000
6997,16,2,1.300000
6998,56,2,1.300000
6999,11,2,1.300000
7000,21,2,1.300000
7001,55,2,1.300000
7002,0,3,0.716667
7003,2,3,1.300000
7004,8,3,1.300000
7005,18,3,1.300000
7006,32,3,1.300000
7007,54,3,1.300000
7008,1,3,1.300000
7009,48,3,1.300000
7010,9,3,1.300000
7011,19,3,1.300000
7012,22,3,1.300000
7013,33,3,1.300000
7014,6,3,1.050000
7015,16,3,1.300000
7016,56,3,1.300000
7017,11,3,1.300000
7018,21,3,1.300000
7019,3,6,1.250000
7020,0,6,0.800000
7021,8,6,0.650000
7022,48,6,1.300000
7023,11,6,1.300000
7024,21,6,1.300000
7025,3,8,1.300000
7026,24,8,1.300000
7027,0,8,1.300000
7028,2,8,1.233333
7029,1,8,1.300000
7030,48,8,1.300000
7031,9,8,1.300000
7032,22,8,1.300000
7033,6,8,0.750000
7034,56,8,1.300000
7035,11,8,1.300000
7036,3,9,1.183333
7037,12,9,1.300000
7038,24,9,1.300000
7039,0,9,0.833333
7040,18,9,1.300000
7041,54,9,1.300000
7042,48,9,1.300000
7043,3,11,1.300000
7044,24,11,1.300000
7045,0,11,1.300000
7046,2,11,1.300000
7047,8,11,0.883333
7048,32,11,1.300000
7049,48,11,1.300000
7050,33,11,1.300000
7051,6,11,0.966667
7052,56,11,1.300000
7053,21,11,1.300000
7054,55,11,1.300000
7055,24,12,1.300000
7056,0,12,1.300000
7057,18,12,1.300000
7058,54,12,1.300000
7059,48,12,1.300000
7060,9,12,0.800000
7061,19,12,0.833333
7062,22,12,1.300000
7063,11,12,1.300000
7064,37,12,1.300000
7065,55,12,1.300000
7066,12,16,1.300000
7067,24,16,1.300000
7068,18,16,1.133333
7069,49,16,1.300000
7070,34,16,1.300000
7071,11,16,1.300000
7072,55,16,1.300000
7073,3,18,1.300000
7074,12,18,1.300000
7075,24,18,1.300000
7076,0,18,1.300000
7077,2,18,1.300000
7078,8,18,1.300000
7079,32,18,1.300000
7080,54,18,1.300000
7081,49,18,1.300000
7082,48,18,1.300000
7083,9,18,1.300000
7084,19,18,1.300000
7085,22,18,1.300000
7086,34,18,1.300000
7087,16,18,1.150000
7088,56,18,1.300000
7089,11,18,1.300000
7090,21,18,0.866667
7091,23,18,1.300000
7092,55,18,1.300000
7093,3,19,1.300000
7094,12,19,1.300000
7095,24,19,1.300000
7096,18,19,1.300000
7097,32,19,1.300000
7098,54,19,1.300000
7099,49,19,1.300000
7100,22,19,0.516667
7101,34,19,1.300000
7102,3,21,1.300000
7103,2,21,1.300000
7104,8,21,1.300000
7105,18,21,1.300000
7106,32,21,1.300000
7107,48,21,1.300000
7108,34,21,1.300000
7109,6,21,1.300000
7110,11,21,1.133333
7111,55,21,1.300000
7112,12,22,1.300000
7113,24,22,1.300000
7114,0,22,1.300000
7115,2,22,1.300000
7116,18,22,1.300000
7117,54,22,1.300000
7118,48,22,1.300000
7119,9,22,1.300000
7120,19,22,0.500000
7121,33,22,0.716667
7122,34,22,1.300000
7123,16,22,1.300000
7124,56,22,1.300000
7125,55,22,1.300000
7126,3,23,1.300000
7127,2,23,1.300000
7128,18,23,1.300000
7129,32,23,1.300000
7130,48,23,1.266667
7131,56,23,1.300000
7132,11,23,1.300000
7133,21,23,0.516667
7134,3,24,1.300000
7135,12,24,1.300000
7136,24,24,0.000000
7137,0,24,1.300000
7138,2,24,1.300000
7139,8,24,1.300000
7140,18,24,1.300000
7141,32,24,1.300000
7142,54,24,1.300000
7143,49,24,1.300000
7144,48,24,1.300000
7145,19,24,1.300000
7146,22,24,0.866667
7147,33,24,0.550000
7148,34,24,1.133333
7149,46,24,1.300000
7150,6,24,1.300000
7151,16,24,1.300000
7152,56,24,1.300000
7153,11,24,1.300000
7154,37,24,1.300000
7155,24,32,1.300000
7156,54,32,1.300000
7157,49,32,1.300000
7158,48,32,1.133333
7159,22,32,1.300000
7160,46,32,1.300000
7161,56,32,1.300000
7162,37,32,0.816667
7163,55,32,1.300000
7164,0,33,1.300000
7165,32,33,1.300000
7166,54,33,0.900000
7167,19,33,1.300000
7168,22,33,0.750000
7169,34,33,1.300000
7170,24,34,1.283333
7171,8,34,1.300000
7172,54,34,1.133333
7173,49,34,1.300000
7174,48,34,1.300000
7175,33,34,0.600000
7176,46,34,0.866667
7177,56,34,1.300000
7178,37,34,1.300000
7179,12,37,1.300000
7180,24,37,1.300000
7181,0,37,1.300000
7182,2,37,1.300000
7183,32,37,0.750000
7184,54,37,1.300000
7185,49,37,1.300000
7186,48,37,0.416667
7187,19,37,1.300000
7188,22,37,1.300000
7189,34,37,1.300000
7190,46,37,1.300000
7191,56,37,1.300000
7192,11,37,1.300000
7193,23,37,0.950000
7194,12,46,1.300000
7195,24,46,1.300000
7196,0,46,1.300000
7197,32,46,1.300000
7198,54,46,0.816667
7199,49,46,1.300000
7200,9,46,1.300000
7201,33,46,0.716667
7202,3,48,1.300000
7203,24,48,1.300000
7204,0,48,1.300000
7205,2,48,1.300000
7206,8,48,1.300000
7207,18,48,1.300000
7208,49,48,1.300000
7209,9,48,1.300000
7210,19,48,1.300000
7211,22,48,1.300000
7212,56,48,1.300000
7213,11,48,1.300000
7214,21,48,1.300000
7215,23,48,1.300000
7216,37,48,0.433333
7217,3,53,1.300000
7218,49,53,1.300000
7219,22,53,1.300000
7220,46,53,0.566667
7221,37,53,1.300000
7222,3,54,1.300000
7223,12,54,1.300000
7224,24,54,1.300000
7225,0,54,1.300000
7226,18,54,1.300000
7227,32,54,1.300000
7228,49,54,1.300000
7229,48,54,1.300000
7230,9,54,1.300000
7231,19,54,1.300000
7232,22,54,1.300000
7233,33,54,0.916667
7234,34,54,1.300000
7235,46,54,0.833333
7236,16,54,1.300000
7237,56,54,1.300000
7238,11,54,1.300000
7239,37,54,1.300000
7240,3,55,1.300000
7241,12,55,1.300000
7242,32,55,1.300000
7243,48,55,1.300000
7244,9,55,1.250000
7245,16,55,1.233333
7246,56,55,1.300000
7247,3,56,1.300000
7248,24,56,1.300000
7249,0,56,1.300000
7250,2,56,1.300000
7251,8,56,1.300000
7252,18,56,1.300000
7253,32,56,1.300000
7254,54,56,1.150000
7255,1,56,1.300000
7256,49,56,1.300000
7257,48,56,0.900000
7258,9,56,1.300000
7259,19,56,1.300000
7260,22,56,1.300000
7261,33,56,1.300000
7262,34,56,1.300000
7263,46,56,0.750000
7264,6,56,1.300000
7265,16,56,1.300000
7266,56,56,0.000000
7267,11,56,1.300000
7268,21,56,1.300000
7269,23,56,1.300000
7270,37,56,1.300000
7271,55,56,1.300000
7272,3,0,0.866667
7273,12,0,1.283333
7274,24,0,1.283333
7275,2,0,1.283333
7276,8,0,1.283333
7277,18,0,1.283333
7278,32,0,1.283333
7279,54,0,1.283333
7280,1,0,1.283333
7281,48,0,1.283333
7282,9,0,1.283333
7283,19,0,1.283333
7284,22,0,1.283333
7285,34,0,1.283333
7286,46,0,1.283333
7287,6,0,0.900000
7288,16,0,1.283333
7289,56,0,1.283333
7290,21,0,1.283333
7291,55,0,1.283333
7292,3,2,1.283333
7293,24,2,1.283333
7294,8,2,0.633333
7295,18,2,1.283333
7296,32,2,1.283333
7297,1,2,1.283333
7298,48,2,1.283333
7299,34,2,1.283333
7300,16,2,1.283333
7301,56,2,1.283333
7302,11,2,1.283333
7303,21,2,1.283333
7304,55,2,1.283333
7305,0,3,0.766667
7306,2,3,1.283333
7307,8,3,1.283333
7308,18,3,1.283333
7309,32,3,1.283333
7310,54,3,1.283333
7311,1,3,1.283333
7312,48,3,1.283333
7313,9,3,1.283333
7314,19,3,1.283333
7315,22,3,1.283333
7316,33,3,1.283333
7317,6,3,1.050000
7318,16,3,1.283333
7319,56,3,1.283333
7320,11,3,1.283333
7321,21,3,1.283333
7322,3,6,1.250000
7323,0,6,0.800000
7324,8,6,0.650000
7325,48,6,1.283333
7326,11,6,1.283333
7327,21,6,1.283333
7328,3,8,1.283333
7329,24,8,1.283333
7330,0,8,1.283333
7331,2,8,1.216667
7332,1,8,1.283333
7333,48,8,1.283333
7334,9,8,1.283333
7335,22,8,1.283333
7336,6,8,0.733333
7337,56,8,1.283333
7338,11,8,1.283333
7339,3,9,1.183333
7340,12,9,1.283333
7341,24,9,1.283333
7342,0,9,0.833333
7343,18,9,1.283333
7344,54,9,1.283333
7345,48,9,1.283333
7346,3,11,1.283333
7347,24,11,1.283333
7348,0,11,1.283333
7349,2,11,1.283333
7350,8,11,0.883333
7351,32,11,1.283333
7352,48,11,1.283333
7353,33,11,1.283333
7354,6,11,0.966667
7355,56,11,1.283333
7356,21,11,1.283333
7357,55,11,1.283333
7358,24,12,1.283333
7359,0,12,1.283333
7360,18,12,1.283333
7361,54,12,1.283333
7362,48,12,1.283333
7363,9,12,0.800000
7364,19,12,0.833333
7365,22,12,1.283333
7366,11,12,1.283333
7367,37,12,1.283333
7368,55,12,1.283333
7369,12,16,1.283333
7370,24,16,1.283333
7371,18,16,1.116667
7372,49,16,1.283333
7373,34,16,1.283333
7374,11,16,1.283333
7375,55,16,1.283333
7376,3,18,1.283333
7377,12,18,1.283333
7378,24,18,1.283333
7379,0,18,1.283333
7380,2,18,1.283333
7381,8,18,1.283333
7382,32,18,1.283333
7383,54,18,1.283333
7384,49,18,1.283333
7385,48,18,1.283333
7386,9,18,1.283333
7387,19,18,1.283333
7388,22,18,1.283333
7389,34,18,1.283333
7390,16,18,1.150000
7391,56,18,1.283333
7392,11,18,1.283333
7393,21,18,1.283333
7394,23,18,1.283333
7395,55,18,1.283333
7396,3,19,1.283333
7397,12,19,1.283333
7398,24,19,1.283333
7399,18,19,1.283333
7400,32,19,1.283333
7401,54,19,1.283333
7402,49,19,1.283333
7403,22,19,0.516667
7404,34,19,1.283333
7405,3,21,1.283333
7406,2,21,1.283333
7407,8,21,1.283333
7408,18,21,1.283333
7409,32,21,1.283333
7410,48,21,1.283333
7411,34,21,1.283333
7412,6,21,1.283333
7413,11,21,1.283333
7414,55,21,1.283333
7415,12,22,1.283333
7416,24,22,1.283333
7417,0,22,1.283333
7418,2,22,1.283333
7419,18,22,1.283333
7420,54,22,1.283333
7421,48,22,1.283333
7422,9,22,1.283333
7423,19,22,0.500000
7424,33,22,0.716667
7425,34,22,1.283333
7426,16,22,1.283333
7427,56,22,1.283333
7428,55,22,1.283333
7429,3,23,1.283333
7430,2,23,1.283333
7431,18,23,1.283333
7432,32,23,1.283333
7433,48,23,1.266667
7434,56,23,1.283333
7435,11,23,1.283333
7436,21,23,0.516667
7437,3,24,1.283333
7438,12,24,1.283333
7439,24,24,0.000000
7440,0,24,1.283333
7441,2,24,1.283333
7442,8,24,1.283333
7443,18,24,1.283333
7444,32,24,1.283333
7445,54,24,1.283333
7446,49,24,1.283333
7447,48,24,1.283333
7448,19,24,1.283333
7449,22,24,0.866667
7450,33,24,0.550000
7451,34,24,1.133333
7452,46,24,1.283333
7453,6,24,1.283333
7454,16,24,1.283333
7455,56,24,1.283333
7456,11,24,1.283333
7457,37,24,1.283333
7458,24,32,1.283333
7459,54,32,1.283333
7460,49,32,1.283333
7461,48,32,1.133333
7462,22,32,1.283333
7463,46,32,1.283333
7464,56,32,1.283333
7465,37,32,0.800000
7466,55,32,1.283333
7467,0,33,1.283333
7468,32,33,1.283333
7469,54,33,0.916667
7470,19,33,1.283333
7471,22,33,0.766667
7472,34,33,1.283333
7473,24,34,1.266667
7474,8,34,1.283333
7475,54,34,1.200000
7476,49,34,1.283333
7477,48,34,1.283333
7478,33,34,0.616667
7479,46,34,0.866667
7480,56,34,1.283333
7481,37,34,1.283333
7482,12,37,1.283333
7483,24,37,1.283333
7484,0,37,1.283333
7485,2,37,1.283333
7486,32,37,1.283333
7487,54,37,1.283333
7488,49,37,1.283333
7489,48,37,0.416667
7490,19,37,1.283333
7491,22,37,1.283333
7492,34,37,1.283333
7493,46,37,1.283333
7494,56,37,1.283333
7495,11,37,1.283333
7496,23,37,0.933333
7497,12,46,1.283333
7498,24,46,1.283333
7499,0,46,1.283333
7500,32,46,1.283333
7501,54,46,0.816667
7502,49,46,1.283333
7503,9,46,1.283333
7504,33,46,0.716667
7505,3,48,1.283333
7506,24,48,1.283333
7507,0,48,1.283333
7508,2,48,1.283333
7509,8,48,1.283333
7510,18,48,1.283333
7511,49,48,1.283333
7512,9,48,1.283333
7513,19,48,1.283333
7514,22,48,1.283333
7515,56,48,1.283333
7516,11,48,1.283333
7517,21,48,1.283333
7518,23,48,1.283333
7519,37,48,0.433333
7520,3,53,1.283333
7521,49,53,1.283333
7522,22,53,1.283333
7523,46,53,0.550000
7524,37,53,1.283333
7525,3,54,1.283333
7526,12,54,1.283333
7527,24,54,1.283333
7528,0,54,1.283333
7529,18,54,1.283333
7530,32,54,1.283333
7531,49,54,1.283333
7532,48,54,1.283333
7533,9,54,1.283333
7534,19,54,1.283333
7535,22,54,1.283333
7536,33,54,0.916667
7537,34,54,1.283333
7538,46,54,0.833333
7539,16,54,1.283333
7540,56,54,1.283333
7541,11,54,1.283333
7542,37,54,1.283333
7543,3,55,1.283333
7544,12,55,1.283333
7545,32,55,1.283333
7546,48,55,1.283333
7547,9,55,1.250000
7548,16,55,1.250000
7549,56,55,1.283333
7550,3,56,1.283333
7551,24,56,1.283333
7552,0,56,1.283333
7553,2,56,1.283333
7554,8,56,1.283333
7555,18,56,1.283333
7556,32,56,1.283333
7557,54,56,1.150000
7558,1,56,1.283333
7559,49,56,1.283333
7560,48,56,1.283333
7561,9,56,1.283333
7562,19,56,1.283333
7563,22,56,1.283333
7564,33,56,1.283333
7565,34,56,1.283333
7566,46,56,0.733333
7567,6,56,1.283333
7568,16,56,1.283333
7569,56,56,0.000000
7570,11,56,1.283333
7571,21,56,1.283333
7572,23,56,1.283333
7573,37,56,1.283333
7574,55,56,1.283333
7575,3,0,0.866667
7576,12,0,1.266667
7577,24,0,1.266667
7578,2,0,1.266667
7579,8,0,1.266667
7580,18,0,1.266667
7581,32,0,1.266667
7582,54,0,1.266667
7583,1,0,1.266667
7584,48,0,1.266667
7585,9,0,1.266667
7586,19,0,1.266667
7587,22,0,1.266667
7588,34,0,1.266667
7589,46,0,1.266667
7590,6,0,0.883333
7591,16,0,1.266667
7592,56,0,1.266667
7593,21,0,1.266667
7594,55,0,1.266667
7595,3,2,1.266667
7596,24,2,1.266667
7597,8,2,0.650000
7598,18,2,1.266667
7599,32,2,1.266667
7600,1,2,1.266667
7601,48,2,1.266667
7602,34,2,1.266667
7603,16,2,1.266667
7604,56,2,1.266667
7605,11,2,1.266667
7606,21,2,1.266667
7607,55,2,1.266667
7608,0,3,0.750000
7609,2,3,1.266667
7610,8,3,1.266667
7611,18,3,1.266667
7612,32,3,1.266667
7613,54,3,1.266667
7614,1,3,1.266667
7615,48,3,1.266667
7616,9,3,1.266667
7617,19,3,1.266667
7618,22,3,1.266667
7619,33,3,1.266667
7620,6,3,1.033333
7621,16,3,1.266667
7622,56,3,1.266667
7623,11,3,1.266667
7624,21,3,1.266667
7625,3,6,1.266667
7626,0,6,0.783333
7627,8,6,0.650000
7628,48,6,1.266667
7629,11,6,1.266667
7630,21,6,1.266667
7631,3,8,1.266667
7632,24,8,1.266667
7633,0,8,1.266667
7634,2,8,1.216667
7635,1,8,1.266667
7636,48,8,1.266667
7637,9,8,1.266667
7638,22,8,1.266667
7639,6,8,0.750000
7640,56,8,1.266667
7641,11,8,1.266667
7642,3,9,1.166667
7643,12,9,1.266667
7644,24,9,1.266667
7645,0,9,0.833333
7646,18,9,1.266667
7647,54,9,1.266667
7648,48,9,1.266667
7649,3,11,1.266667
7650,24,11,1.266667
7651,0,11,1.266667
7652,2,11,1.266667
7653,8,11,0.866667
7654,32,11,1.266667
7655,48,11,1.266667
7656,33,11,1.266667
7657,6,11,0.950000
7658,56,11,1.266667
7659,21,11,1.266667
7660,55,11,1.266667
7661,24,12,1.266667
7662,0,12,1.266667
7663,18,12,1.266667
7664,54,12,1.266667
7665,48,12,1.266667
7666,9,12,0.816667
7667,19,12,0.850000
7668,22,12,1.266667
7669,11,12,1.266667
7670,37,12,1.266667
7671,55,12,1.266667
7672,12,16,1.266667
7673,24,16,1.266667
7674,18,16,1.116667
7675,49,16,1.266667
7676,34,16,1.266667
7677,11,16,1.266667
7678,55,16,1.266667
7679,3,18,1.266667
7680,12,18,1.266667
7681,24,18,1.266667
7682,0,18,1.266667
7683,2,18,1.266667
7684,8,18,1.266667
7685,32,18,1.266667
7686,54,18,1.266667
7687,49,18,1.266667
7688,48,18,1.266667
7689,9,18,1.266667
7690,19,18,1.266667
7691,22,18,1.266667
7692,34,18,1.266667
7693,16,18,1.150000
7694,56,18,1.266667
7695,11,18,1.266667
7696,21,18,1.266667
7697,23,18,1.266667
7698,55,18,1.266667
7699,3,19,1.266667
7700,12,19,1.266667
7701,24,19,1.266667
7702,18,19,1.266667
7703,32,19,1.266667
7704,54,19,1.266667
7705,49,19,1.266667
7706,22,19,0.516667
7707,34,19,1.266667
7708,3,21,1.266667
7709,2,21,1.266667
7710,8,21,1.266667
7711,18,21,1.266667
7712,32,21,1.266667
7713,48,21,1.266667
7714,34,21,1.266667
7715,6,21,1.266667
7716,11,21,1.266667
7717,55,21,1.266667
7718,12,22,1.266667
7719,24,22,1.266667
7720,0,22,1.266667
7721,2,22,1.266667
7722,18,22,1.266667
7723,54,22,1.266667
7724,48,22,1.266667
7725,9,22,1.266667
7726,19,22,0.500000
7727,33,22,0.716667
7728,34,22,1.266667
7729,16,22,1.266667
7730,56,22,1.266667
7731,55,22,1.266667
7732,3,23,1.266667
7733,2,23,1.266667
7734,18,23,1.266667
7735,32,23,1.266667
7736,48,23,1.266667
7737,56,23,1.266667
7738,11,23,1.266667
7739,21,23,0.516667
7740,3,24,1.266667
7741,12,24,1.266667
7742,24,24,0.000000
7743,0,24,1.266667
7744,2,24,1.266667
7745,8,24,1.266667
7746,18,24,1.266667
7747,32,24,1.266667
7748,54,24,1.266667
7749,49,24,1.266667
7750,48,24,1.266667
7751,19,24,1.266667
7752,22,24,1.266667
7753,33,24,0.550000
7754,34,24,1.116667
7755,46,24,1.266667
7756,6,24,1.266667
7757,16,24,1.266667
7758,56,24,1.266667
7759,11,24,1.266667
7760,37,24,1.266667
7761,24,32,1.266667
7762,54,32,1.266667
7763,49,32,1.266667
7764,48,32,1.133333
7765,22,32,1.266667
7766,46,32,1.266667
7767,56,32,1.266667
7768,37,32,0.783333
7769,55,32,1.266667
7770,0,33,1.266667
7771,32,33,1.266667
7772,54,33,0.950000
7773,19,33,1.266667
7774,22,33,0.816667
7775,34,33,1.266667
7776,24,34,1.250000
