Time,Subsystem 0,Subsystem 1,Subsystem 2,Subsystem 3,Subsystem 4,Subsystem 5,Subsystem 6,Subsystem 7,Subsystem 8,Subsystem 9,Subsystem 10,Subsystem 11,Subsystem 12,Subsystem 13,Subsystem 14,Subsystem 15,Subsystem 16,Subsystem 17,Subsystem 18,Subsystem 19,Subsystem 20,Subsystem 21,Subsystem 22,Subsystem 23,Subsystem 24,Subsystem 25,Subsystem 26,Subsystem 27,Subsystem 28,Subsystem 29,Subsystem 30,Subsystem 31,Subsystem 32,Subsystem 33,Subsystem 34,Subsystem 35,Subsystem 36,Subsystem 37,Subsystem 38,Subsystem 39,Subsystem 40,Subsystem 41,Subsystem 42,Subsystem 43,Subsystem 44,Subsystem 45,Subsystem 46,Subsystem 47,Subsystem 48,Subsystem 49,Subsystem 50,Subsystem 51,Subsystem 52,Subsystem 53,Subsystem 54,Subsystem 55,Subsystem 56,Subsystem 57,Subsystem 58,Subsystem 59,Subsystem 60,Subsystem 61,Subsystem 62,Subsystem 63,Subsystem 64,Subsystem 65,Subsystem 66,Subsystem 67,Subsystem 68,Subsystem 69,Subsystem 70,Subsystem 71,Subsystem 72,Subsystem 73,Subsystem 74,Subsystem 75,Subsystem 76,Subsystem 77,Subsystem 78,Subsystem 79,Subsystem 80,Subsystem 81,Subsystem 82,Subsystem 83,Subsystem 84,Subsystem 85,Subsystem 86,Subsystem 87,Subsystem 88,Subsystem 89,Subsystem 90,Subsystem 91,Subsystem 92,Subsystem 93,Subsystem 94,Subsystem 95,Subsystem 96,Subsystem 97,Subsystem 98,Subsystem 99,Subsystem 100,Subsystem 101,Subsystem 102,Subsystem 103,Subsystem 104,Subsystem 105,Subsystem 106,Subsystem 107,Subsystem 108,Subsystem 109,Subsystem 110,Subsystem 111,Subsystem 112,Subsystem 113,Subsystem 114,Subsystem 115,Subsystem 116,Subsystem 117,Subsystem 118,Subsystem 119,Subsystem 120,Subsystem 121,Subsystem 122,Subsystem 123,Subsystem 124,Subsystem 125,Subsystem 126,Subsystem 127,Subsystem 128,Subsystem 129,Subsystem 130,Subsystem 131,Subsystem 132,Subsystem 133,Subsystem 134,Subsystem 135,Subsystem 136
274,0.132150,0.072917,0.048971,0.000000,0.143853,0.123328,0.202546,0.078678,0.135957,0.198611,0.179938,0.090123,0.115021,0.327819,0.268909,0.386872,0.369733,0.425797,0.236754,0.091232,0.152806,0.179835,0.129424,0.071399,0.004012,0.000000,0.263678,0.219683,0.068956,0.031147,0.117284,0.148148,0.218247,0.139240,0.020562,0.042241,0.154630,0.095988,0.190700,0.100967,0.029427,0.269774,0.056893,0.080838,0.088220,0.449167,0.201034,0.101469,0.114767,0.000000,0.020370,0.043284,0.256883,0.170355,0.216571,0.067162,0.209892,0.177917,0.157356,0.092361,0.079938,0.297030,0.270332,0.236844,0.098302,0.382407,0.009722,0.035378,0.105504,0.235494,0.101543,0.010802,0.206844,0.007890,0.034596,0.000000,0.000000,0.000000,0.314712,0.086106,0.084979,0.226312,0.141692,0.406389,0.344165,0.359722,0.229823,0.000000,0.000000,0.030787,0.020795,0.000000,0.000000,0.074267,-0.000000,0.000000,0.000000,0.121228,0.198333,0.159660,0.199630,0.112346,0.061574,0.297788,0.128549,0.294907,0.069136,0.347083,0.093009,0.253426,0.061574,0.012603,0.059053,0.211728,0.029938,0.007099,0.092901,0.110185,0.188323,0.054372,0.030067,0.212449,0.092901,0.011523,0.012243,0.445062,0.258179,0.131430,0.069856,0.096862,0.018904,0.090741,0.174820,0.087140,0.049421,0.176350,0.013287
275,0.132150,0.070576,0.048971,0.000000,0.143853,0.119187,0.202546,0.076517,0.131327,0.193056,0.175206,0.093107,0.113374,0.320617,0.286337,0.395370,0.358210,0.420216,0.236754,0.088777,0.158502,0.186420,0.128189,0.072428,0.004012,0.000000,0.260536,0.217817,0.068956,0.030607,0.117901,0.144136,0.213107,0.141922,0.020413,0.042241,0.153395,0.092901,0.188395,0.105864,0.029353,0.267325,0.054588,0.079038,0.088220,0.444198,0.199414,0.099792,0.112755,0.000000,0.020370,0.043508,0.263148,0.169383,0.213889,0.067273,0.210108,0.171759,0.157356,0.091281,0.077778,0.314937,0.261960,0.300579,0.096142,0.371605,0.009722,0.035378,0.093981,0.206687,0.098032,0.005401,0.203462,0.007045,0.032576,0.000000,0.000000,0.000000,0.273663,0.070907,0.096022,0.212989,0.141692,0.409414,0.336920,0.360532,0.220100,0.000000,0.000000,0.031327,0.020255,0.000000,0.000000,0.078318,-0.000000,0.000000,0.000000,0.126509,0.191636,0.163549,0.197469,0.095062,0.061214,0.305710,0.123868,0.270782,0.070216,0.351296,0.091389,0.309167,0.057037,0.011523,0.061574,0.187603,0.029938,0.007099,0.100823,0.101903,0.188323,0.053652,0.030067,0.217850,0.091101,0.011523,0.013683,0.422737,0.258179,0.124949,0.067335,0.096862,0.018094,0.098032,0.177341,0.087140,0.048071,0.173920,0.012315
276,0.132150,0.068236,0.048971,0.000000,0.143853,0.115046,0.202546,0.074537,0.127315,0.189506,0.170988,0.093004,0.112551,0.313992,0.305494,0.397099,0.348416,0.413374,0.236754,0.086223,0.162921,0.191872,0.126852,0.073457,0.004321,0.000000,0.257688,0.216540,0.068956,0.030427,0.118519,0.139198,0.208301,0.143487,0.019966,0.042241,0.152778,0.090123,0.185082,0.109321,0.029353,0.267325,0.052428,0.076698,0.088220,0.438904,0.199954,0.100798,0.111303,0.000000,0.020370,0.043731,0.269954,0.166466,0.211430,0.068167,0.209676,0.165602,0.157356,0.092181,0.076337,0.333331,0.254398,0.356752,0.093621,0.369084,0.009722,0.034838,0.083899,0.181121,0.095872,0.010802,0.195572,0.006481,0.031439,0.000000,0.000000,0.000000,0.229733,0.058412,0.097702,0.199486,0.141692,0.397747,0.327228,0.362423,0.207677,0.000000,0.000000,0.031867,0.019444,0.000000,0.000000,0.081829,0.001890,0.000000,0.000000,0.127469,0.187747,0.170679,0.195741,0.082099,0.061934,0.314352,0.119547,0.271502,0.073817,0.363287,0.087824,0.307870,0.052500,0.011883,0.054372,0.165638,0.025772,0.007099,0.108025,0.094342,0.188323,0.053472,0.030067,0.223251,0.090021,0.011523,0.014403,0.400051,0.258179,0.119907,0.065895,0.096862,0.017014,0.105054,0.179681,0.087140,0.045640,0.170949,0.011667
277,0.132150,0.066255,0.048971,0.000000,0.143853,0.110545,0.202546,0.072917,0.123611,0.186111,0.166872,0.092901,0.111420,0.300597,0.321914,0.396955,0.336749,0.407433,0.236754,0.083866,0.164689,0.193621,0.125720,0.074486,0.004321,0.000000,0.256804,0.214478,0.068956,0.030247,0.117901,0.135494,0.204167,0.142369,0.019817,0.042241,0.152160,0.087346,0.183930,0.113066,0.029502,0.264588,0.050556,0.074357,0.088220,0.433827,0.202546,0.098116,0.110297,0.000000,0.020370,0.043880,0.274815,0.166142,0.202155,0.068950,0.211296,0.161605,0.157356,0.094342,0.073817,0.346906,0.247106,0.402122,0.091461,0.351080,0.009722,0.034298,0.074897,0.158796,0.091821,0.010802,0.191345,0.005636,0.031439,0.000000,0.000000,0.000000,0.209568,0.054445,0.108025,0.193544,0.141692,0.372685,0.321881,0.361613,0.198495,0.000000,0.000000,0.032407,0.019444,0.000000,0.000000,0.085340,0.001890,0.000000,0.000000,0.145233,0.183426,0.177593,0.191204,0.072737,0.063374,0.316152,0.120267,0.250977,0.057973,0.304630,0.083935,0.306574,0.050556,0.011523,0.061934,0.147994,0.025772,0.007099,0.113786,0.088220,0.188323,0.052932,0.030067,0.229012,0.089300,0.011523,0.015123,0.377006,0.258179,0.125309,0.063735,0.096862,0.016204,0.110725,0.182022,0.087140,0.044020,0.167708,0.011343
278,0.132150,0.064275,0.048971,0.000000,0.143853,0.105684,0.202546,0.071116,0.120062,0.183642,0.162449,0.091667,0.109979,0.288642,0.307798,0.396955,0.325658,0.408513,0.236754,0.081804,0.166456,0.195782,0.124074,0.075412,0.004321,0.000000,0.254251,0.212710,0.068956,0.030247,0.118827,0.130864,0.199697,0.145610,0.019444,0.042241,0.151543,0.084568,0.181049,0.114362,0.030023,0.263004,0.049259,0.072557,0.088220,0.428966,0.201142,0.095211,0.108844,0.000000,0.020370,0.044029,0.280540,0.173596,0.200479,0.069397,0.212917,0.157176,0.157356,0.099563,0.070936,0.345355,0.239545,0.424807,0.088580,0.331636,0.009722,0.033758,0.067335,0.137912,0.089660,0.010802,0.186554,0.004791,0.027146,0.000000,0.000000,0.000000,0.181481,0.050401,0.114026,0.191204,0.141692,0.356914,0.313334,0.355941,0.186613,0.000000,0.000000,0.032948,0.021335,0.000000,0.000000,0.087770,0.001890,0.000000,0.000000,0.160117,0.175864,0.184290,0.186235,0.065535,0.065175,0.318313,0.117747,0.223611,0.045730,0.245972,0.079398,0.331204,0.047315,0.011163,0.073097,0.134671,0.025772,0.007099,0.120988,0.078138,0.188323,0.051852,0.030067,0.236214,0.087860,0.011523,0.016564,0.351080,0.258179,0.139352,0.060854,0.096862,0.015394,0.115586,0.184002,0.087140,0.042130,0.162577,0.011019
279,0.132150,0.062834,0.048971,0.000000,0.143853,0.100643,0.202546,0.069676,0.115895,0.184877,0.158436,0.092798,0.108230,0.284465,0.324074,0.392490,0.316440,0.411214,0.236754,0.079938,0.169697,0.201337,0.122531,0.076440,0.004321,0.000000,0.253465,0.210550,0.068956,0.030247,0.118827,0.126235,0.195450,0.141699,0.019444,0.042241,0.150000,0.082716,0.177881,0.116235,0.030545,0.259835,0.048251,0.070756,0.088220,0.423781,0.206543,0.093981,0.107391,0.000000,0.020370,0.044178,0.288858,0.179861,0.196903,0.070626,0.209460,0.153719,0.157356,0.107124,0.068056,0.324349,0.234684,0.437230,0.086420,0.312551,0.009722,0.033218,0.060494,0.120628,0.087230,0.005401,0.177536,0.004791,0.025379,0.000000,0.000000,0.000000,0.160597,0.035948,0.113306,0.185802,0.141692,0.330772,0.304437,0.355941,0.176080,0.000000,0.000000,0.033488,0.023495,0.000000,0.000000,0.089660,0.001890,0.000000,0.000000,0.166598,0.168302,0.189043,0.186235,0.060854,0.066975,0.318313,0.117747,0.198045,0.037088,0.269954,0.075185,0.315648,0.045370,0.010442,0.076337,0.120267,0.025772,0.007099,0.123148,0.069136,0.188323,0.050412,0.030067,0.241975,0.087140,0.011523,0.017284,0.326955,0.258179,0.151595,0.059053,0.096862,0.014583,0.119637,0.186523,0.087140,0.040779,0.157446,0.011019
280,0.132150,0.061394,0.048971,0.000000,0.143853,0.095782,0.202546,0.068416,0.111574,0.187654,0.154424,0.093107,0.106276,0.279568,0.342798,0.391049,0.315144,0.407433,0.236754,0.077778,0.173232,0.202572,0.120988,0.077572,0.004321,0.000000,0.252189,0.208684,0.068956,0.029887,0.118519,0.121914,0.191874,0.141587,0.019221,0.042241,0.148765,0.080556,0.175720,0.116811,0.030917,0.258827,0.046667,0.068956,0.088220,0.418164,0.205679,0.091076,0.107056,0.000000,0.020370,0.044327,0.293719,0.186019,0.189751,0.072414,0.206327,0.150478,0.157356,0.116487,0.065535,0.292505,0.226582,0.435880,0.083899,0.303549,0.009722,0.032677,0.054012,0.103704,0.085069,0.005401,0.175282,0.003945,0.023864,0.000000,0.000000,0.000000,0.148354,0.033667,0.114506,0.179321,0.141692,0.299012,0.296435,0.352971,0.166088,0.000000,0.000000,0.034028,0.025926,0.000000,0.000000,0.090741,0.001890,0.000000,0.000000,0.177401,0.158148,0.189907,0.186019,0.057613,0.066975,0.321553,0.113786,0.174640,0.030607,0.279676,0.070648,0.331204,0.043426,0.009362,0.084619,0.106944,0.025772,0.007099,0.126029,0.064455,0.188323,0.050412,0.030067,0.250617,0.086780,0.011523,0.018004,0.305710,0.258179,0.164198,0.056173,0.096862,0.014313,0.128279,0.189043,0.087140,0.039159,0.152855,0.011019
281,0.132150,0.060134,0.048971,0.000000,0.143853,0.096322,0.202546,0.067515,0.108796,0.189815,0.150617,0.095370,0.104321,0.266893,0.358066,0.392490,0.304198,0.405453,0.236754,0.075617,0.175000,0.203601,0.120267,0.078498,0.004630,0.000000,0.251796,0.206622,0.068956,0.029887,0.117901,0.117593,0.188969,0.139911,0.019221,0.042241,0.147840,0.079938,0.172551,0.117387,0.031215,0.258107,0.045226,0.067155,0.088220,0.413519,0.205787,0.089958,0.106050,0.000000,0.020370,0.044551,0.300093,0.190015,0.189192,0.075543,0.202654,0.147022,0.157356,0.127109,0.062654,0.265884,0.220640,0.429398,0.081379,0.286986,0.009722,0.032137,0.048251,0.091101,0.084529,0.005401,0.163728,0.005918,0.022348,0.000000,0.000000,0.000000,0.140432,0.021418,0.116187,0.171399,0.141692,0.280000,0.294975,0.349190,0.157446,0.000000,0.000000,0.034028,0.028627,0.000000,0.000000,0.091551,0.001890,0.000000,0.000000,0.191564,0.152963,0.207191,0.181481,0.056533,0.066255,0.321193,0.111265,0.154475,0.025566,0.285833,0.066435,0.310463,0.042130,0.009002,0.091821,0.099023,0.014043,0.007099,0.131790,0.061574,0.188323,0.049871,0.030067,0.256019,0.087500,0.011523,0.018004,0.284465,0.258179,0.177160,0.054372,0.096862,0.014043,0.130170,0.192824,0.087140,0.037269,0.153935,0.010694
282,0.132150,0.058513,0.048971,0.000000,0.143853,0.095782,0.202546,0.066255,0.105401,0.194136,0.146914,0.095062,0.102366,0.255082,0.358786,0.390905,0.294115,0.400772,0.236754,0.073850,0.178928,0.205761,0.119547,0.079424,0.004938,0.000000,0.248850,0.205149,0.068956,0.029527,0.117284,0.113580,0.186063,0.136670,0.018848,0.042241,0.146914,0.079321,0.169527,0.116955,0.031439,0.257099,0.043354,0.065535,0.088220,0.407253,0.207407,0.087500,0.105156,0.000000,0.020370,0.044700,0.304522,0.193904,0.187963,0.078560,0.200170,0.143673,0.157356,0.137731,0.060494,0.243210,0.216860,0.415625,0.078858,0.270422,0.009722,0.032137,0.042850,0.080298,0.083179,0.005401,0.155556,0.004509,0.020833,0.000000,0.000000,0.000000,0.148354,0.020855,0.122908,0.163657,0.141692,0.257747,0.287274,0.340818,0.149344,0.000000,0.000000,0.034028,0.030787,0.000000,0.000000,0.092091,0.001890,0.000000,0.000000,0.203326,0.141944,0.207191,0.179753,0.055453,0.064815,0.319393,0.108025,0.138992,0.022325,0.284861,0.062870,0.294907,0.044074,0.008642,0.097582,0.089660,0.014043,0.007099,0.138992,0.063735,0.188323,0.049691,0.030067,0.260700,0.087140,0.011523,0.018004,0.263220,0.258179,0.213529,0.052212,0.096862,0.013773,0.130710,0.196965,0.087140,0.035648,0.153395,0.010370
283,0.132150,0.057073,0.048971,0.000000,0.143853,0.091281,0.202546,0.065175,0.102160,0.199074,0.143827,0.094136,0.100412,0.252346,0.358642,0.387737,0.282305,0.395730,0.236754,0.071787,0.175491,0.209465,0.119136,0.080350,0.004938,0.000000,0.246493,0.206818,0.068956,0.029347,0.116049,0.110185,0.183046,0.132200,0.018774,0.042241,0.146605,0.081173,0.168086,0.116811,0.031588,0.255082,0.041481,0.063374,0.088220,0.401312,0.205355,0.085153,0.102139,0.000000,0.020370,0.044849,0.308843,0.197145,0.187292,0.081913,0.198549,0.134707,0.157356,0.149614,0.058333,0.224691,0.211188,0.401852,0.076337,0.245936,0.009722,0.032137,0.038529,0.068776,0.081559,0.005401,0.148510,0.004227,0.019697,0.000000,0.000000,0.000000,0.135391,0.020855,0.124588,0.148174,0.141692,0.226420,0.279088,0.334336,0.143673,0.000000,0.000000,0.034028,0.032948,0.000000,0.000000,0.092631,-0.000000,0.000000,0.000000,0.215329,0.136111,0.207191,0.176512,0.054733,0.061574,0.320113,0.105144,0.137912,0.018004,0.272546,0.059306,0.316296,0.049259,0.007562,0.103704,0.080658,0.014043,0.007099,0.140432,0.063735,0.188323,0.049691,0.030067,0.265741,0.086780,0.011523,0.018004,0.242695,0.258179,0.221811,0.049691,0.096862,0.013773,0.131790,0.200926,0.087140,0.034568,0.148534,0.010046
284,0.132150,0.055813,0.048971,0.000000,0.143853,0.090381,0.202546,0.063915,0.099228,0.204167,0.140329,0.095370,0.098251,0.241111,0.357490,0.389465,0.271502,0.391229,0.236754,0.069823,0.171759,0.213683,0.117490,0.081276,0.004938,0.000000,0.244823,0.207997,0.068956,0.028987,0.114815,0.106790,0.180476,0.133988,0.018476,0.042241,0.146296,0.081790,0.166070,0.116379,0.031513,0.252922,0.039897,0.061934,0.088220,0.398287,0.207191,0.085153,0.097669,0.000000,0.020370,0.044998,0.316080,0.199630,0.182487,0.085936,0.194877,0.126281,0.157356,0.160237,0.056533,0.208951,0.205787,0.380787,0.073817,0.224691,0.009722,0.032137,0.033848,0.061214,0.080208,0.005401,0.142029,0.004227,0.018939,0.000000,0.000000,0.000000,0.128909,0.009581,0.127229,0.132870,0.141692,0.211296,0.272454,0.327855,0.136651,0.000000,0.000000,0.034028,0.034298,0.000000,0.000000,0.092901,-0.000000,0.000000,0.000000,0.232373,0.125957,0.222747,0.175432,0.054733,0.058333,0.316512,0.103344,0.119907,0.016204,0.258935,0.056065,0.298796,0.047963,0.007562,0.107665,0.075617,0.010957,0.007099,0.131790,0.066975,0.188323,0.049871,0.030067,0.271142,0.086420,0.011523,0.018724,0.225772,0.258179,0.241255,0.047531,0.096862,0.014313,0.131520,0.204707,0.087140,0.033758,0.147454,0.010046
285,0.132150,0.054913,0.048971,0.000000,0.143853,0.089480,0.202546,0.062474,0.096296,0.204167,0.137346,0.103395,0.096091,0.231893,0.361091,0.391626,0.261708,0.387449,0.236754,0.068252,0.169206,0.216049,0.115844,0.082099,0.004938,0.000000,0.242565,0.209568,0.068956,0.028987,0.113272,0.103704,0.178241,0.130635,0.017954,0.042241,0.146914,0.082099,0.164198,0.115370,0.031662,0.251049,0.038313,0.060674,0.088220,0.392670,0.208380,0.082248,0.093981,0.000000,0.020370,0.045221,0.320509,0.201574,0.182152,0.089400,0.193148,0.118179,0.157356,0.171579,0.055093,0.191204,0.200386,0.361883,0.071296,0.204887,0.009992,0.032137,0.029887,0.054372,0.078858,0.005401,0.137238,0.004227,0.018182,0.000000,0.000000,0.000000,0.134671,0.008962,0.129630,0.122068,0.141692,0.195741,0.266156,0.321914,0.131250,0.000000,0.000000,0.034028,0.034838,0.000000,0.000000,0.092091,-0.000000,0.000000,0.000000,0.238615,0.117315,0.218858,0.175216,0.055813,0.056173,0.312912,0.101183,0.105144,0.012963,0.245324,0.054120,0.287778,0.050556,0.007562,0.113786,0.074537,0.010957,0.000000,0.124588,0.074897,0.188323,0.049691,0.030067,0.274023,0.086420,0.011523,0.018724,0.209208,0.258179,0.249897,0.045370,0.096862,0.015123,0.133140,0.208488,0.087140,0.032407,0.147994,0.009722
286,0.132150,0.049331,0.048971,0.000000,0.143853,0.088580,0.202698,0.056533,0.087963,0.204938,0.129218,0.108745,0.094033,0.221667,0.363107,0.392634,0.252922,0.383308,0.236754,0.066582,0.163707,0.218004,0.114198,0.082819,0.004938,0.000000,0.240208,0.207506,0.068956,0.028807,0.112037,0.100926,0.175894,0.131082,0.018476,0.042241,0.147222,0.083951,0.161605,0.114362,0.031513,0.248601,0.036872,0.059414,0.088220,0.387269,0.207191,0.084595,0.089400,0.000000,0.020370,0.045296,0.325910,0.202546,0.179470,0.092529,0.190231,0.110617,0.157356,0.181121,0.054012,0.178241,0.195255,0.342168,0.069136,0.185082,0.009992,0.032137,0.026646,0.048251,0.079398,-0.000000,0.123712,0.002254,0.017424,0.000000,0.000000,0.000000,0.154115,0.008962,0.132510,0.111265,0.141692,0.171975,0.257514,0.299498,0.126389,0.000000,0.000000,0.034028,0.035108,0.000000,0.000000,0.092361,-0.000000,0.000000,0.000000,0.252778,0.113858,0.216049,0.175000,0.056893,0.053292,0.311111,0.099743,0.093981,0.011163,0.230417,0.052500,0.288426,0.053796,0.007202,0.121348,0.071296,0.010957,0.000000,0.123148,0.075257,0.188323,0.049151,0.030067,0.278344,0.086420,0.011523,0.018724,0.197685,0.258179,0.252418,0.043210,0.096862,0.015934,0.135571,0.211368,0.087140,0.031327,0.149074,0.009722
287,0.132150,0.044290,0.048971,0.000000,0.143853,0.087680,0.202975,0.051132,0.080556,0.207407,0.123457,0.115226,0.092078,0.211296,0.364403,0.392778,0.245288,0.379167,0.236754,0.065011,0.158895,0.222119,0.112757,0.083642,0.004938,0.000000,0.236770,0.208488,0.068956,0.028447,0.110185,0.098765,0.174106,0.133206,0.018103,0.042241,0.147222,0.084877,0.160021,0.112634,0.031141,0.246584,0.035576,0.057973,0.088220,0.381543,0.211620,0.082248,0.088394,0.000000,0.020370,0.045370,0.325802,0.203194,0.175559,0.095658,0.184830,0.103920,0.157356,0.192644,0.052932,0.162037,0.190664,0.323804,0.066615,0.165278,0.010262,0.032137,0.023405,0.041409,0.077508,-0.000000,0.112440,0.001973,0.016667,0.000000,0.000000,0.000000,0.154835,0.008962,0.138272,0.100463,0.141692,0.152315,0.251061,0.279784,0.120988,0.000000,0.000000,0.034028,0.034298,0.000000,0.000000,0.091281,-0.000000,0.000000,0.000000,0.256139,0.106728,0.216049,0.175000,0.057973,0.050412,0.307150,0.098302,0.086060,0.010442,0.216157,0.051528,0.309815,0.057037,0.006481,0.125669,0.070216,0.010957,0.000000,0.117387,0.086060,0.188323,0.049691,0.030067,0.277263,0.086420,0.011523,0.018004,0.182922,0.258179,0.254938,0.041409,0.096862,0.016204,0.137461,0.214429,0.087140,0.029977,0.153125,0.009722
288,0.132150,0.039789,0.048971,0.000000,0.143853,0.086960,0.203214,0.046271,0.073457,0.210185,0.115844,0.120165,0.090226,0.202078,0.362963,0.383128,0.238519,0.375386,0.236754,0.063342,0.164983,0.224691,0.111420,0.084259,0.004938,0.000000,0.235592,0.206425,0.068956,0.027906,0.108642,0.096914,0.172206,0.135776,0.017954,0.042241,0.146296,0.087346,0.157716,0.110617,0.030768,0.244712,0.034424,0.056713,0.088220,0.377222,0.205787,0.085489,0.088394,0.000000,0.020370,0.045445,0.326991,0.202438,0.176564,0.099904,0.181049,0.097546,0.157356,0.200026,0.051852,0.151543,0.186073,0.306790,0.064095,0.148714,0.009452,0.032137,0.021965,0.035648,0.076157,-0.000000,0.101167,0.001973,0.015909,0.000000,0.000000,0.000000,0.155556,0.008962,0.143793,0.089660,0.141692,0.133735,0.245845,0.268171,0.115856,0.000000,0.000000,0.034028,0.033488,0.000000,0.000000,0.090471,-0.000000,0.000000,0.000000,0.253738,0.100247,0.216049,0.175000,0.060494,0.046811,0.302109,0.097222,0.079218,0.011883,0.202870,0.052176,0.290370,0.071296,0.006481,0.127469,0.067695,0.007870,0.000000,0.111626,0.091821,0.188323,0.050231,0.030067,0.280504,0.086060,0.011523,0.016564,0.167798,0.258179,0.257459,0.039969,0.096862,0.016474,0.139892,0.217850,0.087140,0.029167,0.158526,0.009722
289,0.132150,0.035828,0.048971,0.000000,0.143853,0.086420,0.203540,0.041950,0.066821,0.212654,0.108745,0.125000,0.088169,0.193724,0.364403,0.379383,0.232469,0.370165,0.236754,0.061967,0.172348,0.226749,0.111111,0.085597,0.004938,0.000000,0.233824,0.205345,0.068956,0.027546,0.107407,0.095679,0.170418,0.138458,0.017880,0.042241,0.144136,0.087963,0.157572,0.106872,0.030545,0.243560,0.033272,0.055453,0.088220,0.373117,0.203410,0.086941,0.088394,0.000000,0.020370,0.045594,0.321373,0.201034,0.171201,0.103257,0.176296,0.091713,0.157356,0.207047,0.051132,0.141049,0.180671,0.291127,0.061934,0.132870,0.009992,0.032137,0.019805,0.030247,0.074807,-0.000000,0.091586,0.001973,0.015152,0.000000,0.000000,0.000000,0.146914,0.008962,0.150754,0.081739,0.141692,0.124877,0.240940,0.255748,0.110995,0.000000,0.000000,0.034028,0.031597,0.000000,0.000000,0.089390,-0.000000,0.000000,0.000000,0.217490,0.092253,0.224691,0.175000,0.062654,0.042850,0.299588,0.096502,0.074177,0.009362,0.189907,0.050556,0.275463,0.049259,0.005761,0.127109,0.054733,0.007870,0.000000,0.106584,0.091821,0.188323,0.050231,0.030067,0.284105,0.085700,0.011523,0.015844,0.153035,0.258179,0.262500,0.038529,0.096862,0.016744,0.142052,0.222171,0.087140,0.029167,0.166358,0.009722
290,0.132150,0.032407,0.048971,0.000000,0.143853,0.085880,0.204269,0.037989,0.062037,0.215123,0.102160,0.129424,0.086214,0.185514,0.363107,0.368148,0.226996,0.366744,0.236754,0.060592,0.177357,0.227984,0.110905,0.086317,0.004938,0.000000,0.232744,0.203381,0.068956,0.027546,0.104630,0.094136,0.168854,0.140469,0.017880,0.042241,0.141667,0.089506,0.155556,0.105576,0.030023,0.240247,0.032119,0.054372,0.088220,0.366960,0.198441,0.087723,0.087500,0.000000,0.020370,0.045743,0.319213,0.200278,0.171648,0.106944,0.172191,0.085772,0.157356,0.209568,0.048971,0.128086,0.177160,0.273843,0.060494,0.120267,0.009992,0.032137,0.018004,0.026286,0.073187,0.001890,0.082568,0.001973,0.014394,0.000000,0.000000,0.000000,0.155556,0.008962,0.157956,0.074537,0.141692,0.109321,0.235474,0.263310,0.107215,0.000000,0.000000,0.034028,0.029977,0.000000,0.000000,0.088850,-0.000000,0.000000,0.000000,0.199726,0.089660,0.224691,0.175000,0.065175,0.041409,0.292387,0.096142,0.073817,0.010802,0.177917,0.049907,0.269630,0.049259,0.005041,0.124588,0.043570,0.007870,0.000000,0.099383,0.101543,0.188323,0.050412,0.030067,0.281944,0.085340,0.011523,0.014403,0.143313,0.258179,0.271502,0.036728,0.096862,0.017014,0.142323,0.225952,0.087140,0.028356,0.172569,0.009398
291,0.132150,0.046271,0.048971,0.000000,0.143853,0.085340,0.203222,0.087500,0.105556,0.225000,0.102263,0.133025,0.084465,0.176872,0.363251,0.346687,0.222099,0.362063,0.236754,0.059315,0.175589,0.227984,0.109465,0.087140,0.004938,0.000000,0.230878,0.201515,0.068956,0.027186,0.104630,0.094753,0.168630,0.140246,0.017805,0.042241,0.140432,0.091049,0.154403,0.105000,0.029502,0.238086,0.031255,0.053292,0.088220,0.361019,0.197037,0.125830,0.088617,0.000000,0.020370,0.045892,0.321590,0.199522,0.168742,0.112420,0.168086,0.080262,0.157356,0.209568,0.048251,0.117438,0.172840,0.256289,0.057973,0.107665,0.010262,0.032137,0.016204,0.022325,0.072106,0.001890,0.074960,0.001973,0.013636,0.000000,0.000000,0.000000,0.156276,0.008962,0.162757,0.067335,0.141692,0.109321,0.228503,0.265471,0.103704,0.000000,0.000000,0.034028,0.028356,0.000000,0.000000,0.088040,-0.000000,0.000000,0.000000,0.195645,0.084259,0.224691,0.175000,0.066255,0.040689,0.284105,0.095422,0.070576,0.008282,0.166574,0.044398,0.253426,0.057685,0.088940,0.131430,0.034928,0.065741,0.000000,0.115947,0.105864,0.188323,0.049511,0.030067,0.285905,0.084979,0.011523,0.012963,0.135391,0.258179,0.274383,0.034928,0.096862,0.017014,0.143943,0.230273,0.087140,0.027546,0.178241,0.009074
